trip_id,n_windows,mae_mean_across_seeds,mae_sample_sd_across_seeds,mae_min_across_seeds,mae_max_across_seeds,mae_seed_20260801,mae_seed_20260802,mae_seed_20260803,mae_seed_20260804,mae_seed_20260805
61907073,11892,0.22109251405809688,0.010842718627579878,0.21132087548874776,0.23970413577645058,0.2169905690017333,0.21132087548874776,0.21912991222431707,0.23970413577645058,0.21831707779923548
61907049,2192,0.2798389677719696,0.021806627915708626,0.25397681412253065,0.31433254843373803,0.25397681412253065,0.27484246703666926,0.2755836139630227,0.31433254843373803,0.2804593953038872
61907052,8114,0.12795073745401736,0.0053460542692364225,0.12180688196372187,0.13331849878575375,0.13331849878575375,0.12877265073952193,0.1327798775529697,0.12307577822811944,0.12180688196372187
61907072,5545,0.30468763935420834,0.011958491355730296,0.2887914459739213,0.322042203184664,0.30163361336515226,0.30354226367956244,0.3074286705677417,0.322042203184664,0.2887914459739213
61907050,7361,0.12147987318450286,0.0034459710979563205,0.11797395655033852,0.12572996899123232,0.12454931570968296,0.11909831567815328,0.12572996899123232,0.12004780899310724,0.11797395655033852
61907068,20364,0.10779488243146536,0.010842200838674324,0.09469801270787315,0.12049229293798235,0.09469801270787315,0.12049229293798235,0.11711310373849332,0.1010053040727935,0.1056656987001844
61907058,19322,0.1291139672327262,0.0042403191829507615,0.12437939472826584,0.13350457763601078,0.13350457763601078,0.12928350858394957,0.13308599645875555,0.12531635875664918,0.12437939472826584
