trip_id,n_windows,mae_mean_across_seeds,mae_sample_sd_across_seeds,mae_min_across_seeds,mae_max_across_seeds,mae_seed_20260801,mae_seed_20260802,mae_seed_20260803,mae_seed_20260804,mae_seed_20260805
61908018.0,13709,0.13709350087765432,0.0027725203412030932,0.13430983853501707,0.14069842642493896,0.1363234918398204,0.13489888964065128,0.14069842642493896,0.13923685794784388,0.13430983853501707
61908016.0,17288,0.13794832076928437,0.00395717114413711,0.1325106558155643,0.14274607890464996,0.13771763989642985,0.13619067646568817,0.14274607890464996,0.14057655276408965,0.1325106558155643
